,WWMF,WME,WME_dist,WME_second,WME_second_dist,W1,W1_dist,W1_second,W1_second_dist,WME_asym,WME_asym_dist,WME_asym_second,WME_asym_second_dist,W1_asym,W1_asym_dist,W1_asym_second,W1_asym_second_dist,WWMF vs WME,WWMF vs W1,WWMF vs WME_asym,WWMF vs W1_asym,WWMF vs (WME and W1 and WME_asym and W1_asym)
2020 01 24 01 00,4,3,13049,4,15667,0,13691,7,14462,3,18157,4,20521,7,16632,13,19726,1,1,1,0,3
2020 01 24 02 00,40,3,11992,4,15904,0,12509,7,12825,3,17010,6,19064,7,14671,13,18292,0,0,0,1,1
2020 01 24 03 00,4,3,10296,4,14831,0,14922,7,15040,3,15950,6,19369,7,17548,13,20055,1,1,1,0,3
2020 01 24 04 00,4,3,7697,4,9182,0,16611,1,17838,4,12206,3,12682,30,17868,7,18889,1,1,0,0,2
2020 01 24 05 00,4,4,6998,3,7167,1,16024,30,16046,4,9065,3,12533,30,16046,1,20445,0,0,0,0,0
2020 01 24 06 00,4,3,7108,4,8435,1,16225,30,16257,4,11347,3,12352,30,16257,7,19174,1,0,0,0,1
2020 01 24 07 00,40,3,8600,4,11985,0,15680,7,15690,3,14214,4,16667,7,16916,30,18444,0,0,0,1,1
2020 01 24 08 00,40,3,9884,6,14850,7,13042,0,13820,3,15612,6,16316,7,14628,9,18876,0,1,0,1,2
2020 01 24 09 00,40,3,10596,6,12215,7,10795,0,12309,6,13537,3,16381,7,12446,13,16815,0,1,1,1,3
2020 01 24 10 00,40,3,9952,6,13913,7,12750,0,13634,6,15216,3,15588,7,14510,13,18208,0,1,1,1,3
2020 01 24 11 00,40,6,8602,3,13063,7,7866,0,11664,6,10237,3,19798,7,10075,13,13581,1,1,1,1,4
2020 01 24 12 00,40,6,7640,3,12170,7,6895,0,10450,6,8688,3,18530,7,8603,13,12791,1,1,1,1,4
2020 01 24 13 00,40,6,7867,3,12973,7,6883,0,10890,6,9555,3,19622,7,9008,9,12757,1,1,1,1,4
2020 01 24 14 00,40,6,7218,3,10187,7,5941,0,8514,6,7742,3,15580,7,6588,9,13114,1,1,1,1,4
2020 01 24 15 00,40,3,8937,6,9287,7,7026,0,8110,6,9996,3,13733,7,7804,0,13567,0,1,1,1,3
2020 01 24 16 00,4,3,6425,4,12043,0,11168,7,12270,3,10476,6,13974,7,12586,0,16932,1,1,1,0,3
2020 01 24 17 00,4,3,5505,4,10768,0,10897,7,12606,3,9157,6,13968,7,12620,0,16348,1,1,1,0,3
2020 01 24 18 00,4,3,4778,4,8760,0,11001,7,13994,3,7872,4,11064,7,14070,0,16012,1,1,1,0,3
2020 01 24 19 00,4,3,6311,4,9080,0,9380,7,13092,3,8899,4,10886,7,13119,0,13641,1,1,1,0,3
2020 01 24 20 00,4,4,9206,3,9238,0,8930,7,13858,4,9726,3,11250,0,12694,7,13858,0,1,0,1,2
2020 01 24 21 00,4,3,7550,4,8016,0,8234,7,13704,4,8018,3,9285,0,11703,7,13704,1,1,0,1,3
2020 01 24 22 00,4,3,3378,4,7537,0,7738,7,12180,3,5536,4,8747,0,11434,7,12225,1,1,1,1,4
2020 01 24 23 00,4,3,4875,4,10226,0,8575,7,11224,3,7916,4,13272,7,11300,0,13105,1,1,1,0,3
2020 01 25 00 00,40,3,8538,6,11775,0,8453,7,8588,6,12449,3,12789,7,9296,0,13550,0,0,1,1,2
2020 01 25 01 00,40,3,9366,6,10033,7,7975,0,9085,6,11106,3,14351,7,9155,0,14737,0,1,1,1,3
2020 01 25 02 00,4,3,7150,4,13442,0,10661,7,11643,3,11379,6,14673,7,12652,0,16225,1,1,1,0,3
2020 01 25 03 00,4,3,7082,6,12223,0,9022,7,9814,3,11086,6,12819,7,10418,0,14093,1,1,1,0,3
2020 01 25 04 00,4,3,7373,6,11271,0,9329,7,9562,3,11541,6,11599,7,9924,0,14607,1,1,1,0,3
2020 01 25 05 00,40,6,9233,3,10263,7,7808,0,9812,6,10219,3,15694,7,8911,9,14674,1,1,1,1,4
2020 01 25 06 00,40,6,10318,3,10484,7,10130,0,12420,6,11273,3,16335,7,11256,9,16417,1,1,1,1,4
2020 01 25 07 00,40,6,8220,3,9722,7,6761,0,8691,6,8924,3,14882,7,7613,9,13747,1,1,1,1,4
2020 01 25 08 00,40,6,9138,3,10622,7,7939,0,10348,6,10230,3,16341,7,9084,9,14735,1,1,1,1,4
2020 01 25 09 00,40,6,8541,3,11399,7,8691,0,12252,6,9119,3,17727,7,9380,9,15288,1,1,1,1,4
2020 01 25 10 00,40,6,7478,3,12441,7,7500,0,11828,6,8444,3,19154,7,8582,9,14096,1,1,1,1,4
2020 01 25 11 00,40,6,9513,3,11073,7,8254,0,10926,6,10689,3,17056,7,9539,9,14807,1,1,1,1,4
2020 01 25 12 00,40,3,8756,6,11715,7,10181,0,11117,6,12297,3,13893,7,10813,9,16784,0,1,1,1,3
2020 01 25 13 00,4,3,6401,4,11353,0,11608,7,12804,3,10542,6,14780,7,13084,0,17708,1,1,1,0,3
2020 01 25 14 00,4,3,6291,4,12970,0,8684,7,10244,3,9984,6,13845,7,10949,0,13490,1,1,1,0,3
2020 01 25 15 00,4,3,3804,4,9879,0,6364,7,9997,3,6214,4,12367,0,9793,7,10312,1,1,1,1,4
2020 01 25 16 00,4,3,2307,4,6614,0,7408,7,12379,3,4188,4,7324,0,10795,7,12419,1,1,1,1,4
2020 01 25 17 00,4,3,2879,4,7546,0,7556,7,11991,3,5051,4,8832,0,11193,7,12119,1,1,1,1,4
2020 01 25 18 00,4,3,2671,4,7065,0,7795,7,12360,3,4791,4,8127,0,11484,7,12426,1,1,1,1,4
2020 01 25 19 00,4,3,4581,4,9647,0,9209,7,12223,3,7640,4,12291,7,12624,0,13805,1,1,1,0,3
2020 01 25 20 00,4,3,6871,6,11255,0,7542,7,8449,3,10692,6,11803,7,9317,0,12137,1,1,1,0,3
2020 01 25 21 00,4,3,6948,6,10474,0,7294,7,7844,6,10796,3,10813,7,8598,0,11941,1,1,0,0,2
2020 01 25 22 00,4,3,7402,6,11474,0,8741,7,9229,3,11575,6,12101,7,10309,0,13858,1,1,1,0,3
2020 01 25 23 00,4,3,8293,6,12156,0,10347,7,10383,3,13008,6,13066,7,11936,13,15982,1,1,1,0,3
2020 01 26 00 00,40,3,9350,6,10242,7,8972,0,9973,6,11083,3,14453,7,10565,13,14698,0,1,1,1,3
